Date,Extension,Number of Files Created,File Size in B,File Size in KB,File Size in MB,File Type,File Format,,,,,
2012-06-07,.zip,4,631401,631.401,0.631,Packaged Files,ZIP Format,,,,,
2012-06-08,.xmp,9,61376,61.376,0.061,Text Document,Adobe Extensible Metadata Platform file ,,,,,
2012-06-08,.log,12,6412073,6412.073,6.412,Text Document,Log File,,,,,
2012-06-08,.msg,11,23745024,23745.024,23.745,Email Message,Microsoft Outlook Email Message,,,,,
2012-06-08,.doc,2,281600,281.6,0.282,Text Document,Microsoft Word Document,,,,,
2012-06-08,.docx,1,13286,13.286,0.013,Text Document,Microsoft Word for Windows,,,,,
2012-06-08,.dgn,1,773120,773.12,0.773,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-08,.pdf,39,18964605,18964.605,18.965,PDF,Portable Document Format (PDF),,,,,
2012-06-08,.stp,12,490693023,490693.023,490.693,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2012-06-08,.zip,19,24664810,24664.81,24.665,Packaged Files,ZIP Format,,,,,
2012-06-09,.doc,5,668672,668.672,0.669,Text Document,Microsoft Word Document,,,,,
2012-06-09,.pdf,8,15908142,15908.142,15.908,PDF,Portable Document Format (PDF),,,,,
2012-06-11,.log,3,13193,13.193,0.013,Text Document,Log File,,,,,
2012-06-11,.mb,1,57423380,57423.38,57.423,CAD File (2d or 3d),Maya Binary File Format,,,,,
2012-06-11,.swatches,2,1966773,1966.773,1.967,CAD File (2d or 3d),Maya Icons or Swatches file,,,,,
2012-06-11,.xls,1,36864,36.864,0.037,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2012-06-11,.msg,30,30937088,30937.088,30.937,Email Message,Microsoft Outlook Email Message,,,,,
2012-06-11,.doc,10,4314112,4314.112,4.314,Text Document,Microsoft Word Document,,,,,
2012-06-11,.docx,1,12524,12.524,0.013,Text Document,Microsoft Word for Windows,,,,,
2012-06-11,.dgn,5,69813248,69813.248,69.813,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-11,.x_t,1,1175355,1175.355,1.175,CAD File (2d or 3d),Parasolid Model Part file,,,,,
2012-06-11,.pdf,19,56326872,56326.872,56.327,PDF,Portable Document Format (PDF),,,,,
2012-06-11,.stp,3,6144075,6144.075,6.144,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2012-06-11,.mtl,6,858,0.858,0.001,CAD File (2d or 3d),Wavefront Material Template Library,,,,,
2012-06-11,.obj,57,375620749,375620.749,375.621,CAD File (2d or 3d),Wavefront OBJ File,,,,,
2012-06-11,.zip,16,21524042,21524.042,21.524,Packaged Files,ZIP Format,,,,,
2012-06-11,.3dm,1,1666285,1666.285,1.666,CAD File (2d or 3d),Rhinoceros 3D File,,,,,
2012-06-12,.ai,1,3021928,3021.928,3.022,Vector Drawing,Adobe Illustrator,,,,,
2012-06-12,.dwg,4,3887493,3887.493,3.887,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-06-12,.jpg,300,19446898,19446.898,19.447,Image,JPEG File Interchange Format,,,,,
2012-06-12,.log,2,566794,566.794,0.567,Text Document,Log File,,,,,
2012-06-12,.mxprev,2,5910,5.91,0.006,CAD File (2d or 3d),Maxwell Preview,,,,,
2012-06-12,.mb,5,204663360,204663.36,204.663,CAD File (2d or 3d),Maya Binary File Format,,,,,
2012-06-12,.swatch,6,73816,73.816,0.074,CAD File (2d or 3d),Maya Icons or Swatches file,,,,,
2012-06-12,.swatches,4,2201078,2201.078,2.201,CAD File (2d or 3d),Maya Icons or Swatches file,,,,,
2012-06-12,.msg,7,12493824,12493.824,12.494,Email Message,Microsoft Outlook Email Message,,,,,
2012-06-12,.doc,3,400384,400.384,0.400,Text Document,Microsoft Word Document,,,,,
2012-06-12,.dgn,4,3476992,3476.992,3.477,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-12,.pdf,36,52747938,52747.938,52.748,PDF,Portable Document Format (PDF),,,,,
2012-06-12,.stp,1,48309733,48309.733,48.310,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2012-06-12,.tif,6,1347922,1347.922,1.348,Image,Tagged Image File Format,,,,,
2012-06-12,.tmp,1,19738135,19738.135,19.738,Program or System File,Temporary File,,,,,
2012-06-12,.mtl,17,12090,12.09,0.012,CAD File (2d or 3d),Wavefront Material Template Library,,,,,
2012-06-12,.obj,17,3590685,3590.685,3.591,CAD File (2d or 3d),Wavefront OBJ File,,,,,
2012-06-12,.zip,8,11868629,11868.629,11.869,Packaged Files,ZIP Format,,,,,
2012-06-13,.swatch,2,25068,25.068,0.025,CAD File (2d or 3d),Maya Icons or Swatches file,,,,,
2012-06-13,.msg,3,3144192,3144.192,3.144,Email Message,Microsoft Outlook Email Message,,,,,
2012-06-13,.doc,2,265728,265.728,0.266,Text Document,Microsoft Word Document,,,,,
2012-06-13,.docx,5,108385,108.385,0.108,Text Document,Microsoft Word for Windows,,,,,
2012-06-13,.dgn,6,11172238,11172.238,11.172,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-13,.pdf,15,10058589,10058.589,10.059,PDF,Portable Document Format (PDF),,,,,
2012-06-13,.mtl,3,429,0.429,0.000,CAD File (2d or 3d),Wavefront Material Template Library,,,,,
2012-06-13,.obj,7,1441382,1441.382,1.441,CAD File (2d or 3d),Wavefront OBJ File,,,,,
2012-06-13,.zip,7,3702516,3702.516,3.703,Packaged Files,ZIP Format,,,,,
2012-06-14,.dwg,14,12976819,12976.819,12.977,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-06-14,.msg,2,540160,540.16,0.540,Email Message,Microsoft Outlook Email Message,,,,,
2012-06-14,.doc,3,400384,400.384,0.400,Text Document,Microsoft Word Document,,,,,
2012-06-14,.docx,1,33239,33.239,0.033,Text Document,Microsoft Word for Windows,,,,,
2012-06-14,.dgn,17,70797312,70797.312,70.797,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-14,.pdf,26,50202175,50202.175,50.202,PDF,Portable Document Format (PDF),,,,,
2012-06-14,.zip,8,21824467,21824.467,21.824,Packaged Files,ZIP Format,,,,,
2012-06-15,.dgn,1,3275776,3275.776,3.276,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-15,.pdf,29,10787922,10787.922,10.788,PDF,Portable Document Format (PDF),,,,,
2012-06-15,.zip,2,2902959,2902.959,2.903,Packaged Files,ZIP Format,,,,,
2012-06-16,.msg,11,18872832,18872.832,18.873,Email Message,Microsoft Outlook Email Message,,,,,
2012-06-16,.doc,10,1337856,1337.856,1.338,Text Document,Microsoft Word Document,,,,,
2012-06-16,.pdf,35,38588408,38588.408,38.588,PDF,Portable Document Format (PDF),,,,,
2012-06-16,.zip,11,16667607,16667.607,16.668,Packaged Files,ZIP Format,,,,,
2012-06-17,.doc,1,35328,35.328,0.035,Text Document,Microsoft Word Document,,,,,
2012-06-17,.docx,1,31242,31.242,0.031,Text Document,Microsoft Word for Windows,,,,,
2012-06-18,.dgn,3,5831680,5831.68,5.832,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-18,.pdf,6,10996224,10996.224,10.996,PDF,Portable Document Format (PDF),,,,,
2012-06-18,.WAV,3,123650044,123650.044,123.650,Audio/Video,Waveform sound (Microsoft Windows),,,,,
2012-06-18,.zip,6,9542071,9542.071,9.542,Packaged Files,ZIP Format,,,,,
2012-06-19,.jpg,10,14574961,14574.961,14.575,Image,JPEG File Interchange Format,,,,,
2012-06-19,.docx,1,25033,25.033,0.025,Text Document,Microsoft Word for Windows,,,,,
2012-06-19,.dgn,3,2831360,2831.36,2.831,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-19,.pdf,15,100720065,100720.065,100.720,PDF,Portable Document Format (PDF),,,,,
2012-06-19,.zip,9,9718868,9718.868,9.719,Packaged Files,ZIP Format,,,,,
2012-06-20,.dwg,6,20546464,20546.464,20.546,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-06-20,.ifc,1,148558604,148558.604,148.559,CAD File (2d or 3d),Industry Foundation Classes,,,,,
2012-06-20,.jpg,16,30829653,30829.653,30.830,Image,JPEG File Interchange Format,,,,,
2012-06-20,.dgn,3,8717824,8717.824,8.718,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-20,.pdf,19,68447742,68447.742,68.448,PDF,Portable Document Format (PDF),,,,,
2012-06-20,.WAV,2,232206452,232206.452,232.206,Audio/Video,Waveform sound (Microsoft Windows),,,,,
2012-06-20,.zip,9,15509981,15509.981,15.510,Packaged Files,ZIP Format,,,,,
2012-06-21,.dwg,2,1858397,1858.397,1.858,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-06-21,.jpg,17,28800363,28800.363,28.800,Image,JPEG File Interchange Format,,,,,
2012-06-21,.doc,2,266240,266.24,0.266,Text Document,Microsoft Word Document,,,,,
2012-06-21,.dgn,4,4825088,4825.088,4.825,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-21,.pdf,13,11917536,11917.536,11.918,PDF,Portable Document Format (PDF),,,,,
2012-06-21,.rhl,1,45,0.045,0.000,CAD File (2d or 3d),Rhino Lock File,,,,,
2012-06-21,.wav,1,123657972,123657.972,123.658,Audio/Video,Waveform sound (Microsoft Windows),,,,,
2012-06-21,.zip,6,6233318,6233.318,6.233,Packaged Files,ZIP Format,,,,,
2012-06-21,.3dm,1,63148152,63148.152,63.148,CAD File (2d or 3d),Rhinoceros 3D File,,,,,
2012-06-22,.AI,2,18733788,18733.788,18.734,Vector Drawing,Adobe Illustrator,,,,,
2012-06-22,.dwg,4,6458435,6458.435,6.458,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-06-22,.jpg,2,9221536,9221.536,9.222,Image,JPEG File Interchange Format,,,,,
2012-06-22,.xlsx,1,15254,15.254,0.015,Spreadsheet or Database,Microsoft Excel for Windows,,,,,
2012-06-22,.nwd,1,14362211,14362.211,14.362,CAD File (2d or 3d),Navisworks Document,,,,,
2012-06-22,.pdf,11,66672367,66672.367,66.672,PDF,Portable Document Format (PDF),,,,,
2012-06-22,.tif,8,162288912,162288.912,162.289,Image,Tagged Image File Format,,,,,
2012-06-22,.3dm,3,227914461,227914.461,227.914,CAD File (2d or 3d),Rhinoceros 3D File,,,,,
2012-06-23,.dwg,1,62908,62.908,0.063,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-06-23,.jpg,2,5733351,5733.351,5.733,Image,JPEG File Interchange Format,,,,,
2012-06-23,.xls,1,26112,26.112,0.026,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2012-06-23,.doc,1,968704,968.704,0.969,Text Document,Microsoft Word Document,,,,,
2012-06-23,.docx,1,26477,26.477,0.026,Text Document,Microsoft Word for Windows,,,,,
2012-06-23,.dgn,4,16907776,16907.776,16.908,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-23,.pdf,4,816283,816.283,0.816,PDF,Portable Document Format (PDF),,,,,
2012-06-23,.rtf,4,4535422,4535.422,4.535,Text Document,Rich Text Format,,,,,
2012-06-23,.3dm,3,175560295,175560.295,175.560,CAD File (2d or 3d),Rhinoceros 3D File,,,,,
2012-06-24,.psd,1,202023816,202023.816,202.024,Image,Adobe Photoshop,,,,,
2012-06-24,.jpg,13,23119781,23119.781,23.120,Image,JPEG File Interchange Format,,,,,
2012-06-24,.tif,5,330821300,330821.3,330.821,Image,Tagged Image File Format,,,,,
2012-06-25,.psd,1,89822720,89822.72,89.823,Image,Adobe Photoshop,,,,,
2012-06-25,.jpg,1,713240,713.24,0.713,Image,JPEG File Interchange Format,,,,,
2012-06-25,.msg,2,1252352,1252.352,1.252,Email Message,Microsoft Outlook Email Message,,,,,
2012-06-25,.doc,1,132608,132.608,0.133,Text Document,Microsoft Word Document,,,,,
2012-06-25,.dgn,4,16561152,16561.152,16.561,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-25,.pdf,10,13902937,13902.937,13.903,PDF,Portable Document Format (PDF),,,,,
2012-06-25,.tif,3,45240648,45240.648,45.241,Image,Tagged Image File Format,,,,,
2012-06-25,.zip,18,34234019,34234.019,34.234,Packaged Files,ZIP Format,,,,,
2012-06-26,.DWG,2,214760,214.76,0.215,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-06-26,.JPG,104,396234656,396234.656,396.235,Image,JPEG File Interchange Format,,,,,
2012-06-26,.msg,1778,976864768,976864.768,976.865,Email Message,Microsoft Outlook Email Message,,,,,
2012-06-26,.doc,4,535040,535.04,0.535,Text Document,Microsoft Word Document,,,,,
2012-06-26,.dgn,2,5088256,5088.256,5.088,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-26,.pdf,17,20927236,20927.236,20.927,PDF,Portable Document Format (PDF),,,,,
2012-06-26,.mov,3,1088256285,1088256.285,1088.256,Audio/Video,Quicktime Movie,,,,,
2012-06-26,.wav,3,494007486,494007.486,494.007,Audio/Video,Waveform sound (Microsoft Windows),,,,,
2012-06-26,.zip,9,11504963,11504.963,11.505,Packaged Files,ZIP Format,,,,,
2012-06-26,.3dm,1,68484565,68484.565,68.485,CAD File (2d or 3d),Rhinoceros 3D File,,,,,
2012-06-27,.dwg,1,3681888,3681.888,3.682,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-06-27,.JPG,35,153498242,153498.242,153.498,Image,JPEG File Interchange Format,,,,,
2012-06-27,.dgn,2,4758016,4758.016,4.758,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-27,.pdf,13,4770052,4770.052,4.770,PDF,Portable Document Format (PDF),,,,,
2012-06-27,.mov,1,441949577,441949.577,441.950,Audio/Video,Quicktime Movie,,,,,
2012-06-27,.zip,3,2553658,2553.658,2.554,Packaged Files,ZIP Format,,,,,
2012-06-28,.psd,2,732104843,732104.843,732.105,Image,Adobe Photoshop,,,,,
2012-06-28,.dwg,2,4594770,4594.77,4.595,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-06-28,.JPG,71,228907138,228907.138,228.907,Image,JPEG File Interchange Format,,,,,
2012-06-28,.doc,1,133120,133.12,0.133,Text Document,Microsoft Word Document,,,,,
2012-06-28,.dgn,3,8012800,8012.8,8.013,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-28,.pdf,11,19865279,19865.279,19.865,PDF,Portable Document Format (PDF),,,,,
2012-06-28,.zip,4,2050084,2050.084,2.050,Packaged Files,ZIP Format,,,,,
2012-06-29,.jpg,5,3200628,3200.628,3.201,Image,JPEG File Interchange Format,,,,,
2012-06-29,.msg,1,499200,499.2,0.499,Email Message,Microsoft Outlook Email Message,,,,,
2012-06-29,.doc,1,133632,133.632,0.134,Text Document,Microsoft Word Document,,,,,
2012-06-29,.dgn,1,344576,344.576,0.345,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-29,.hln,1,719360,719.36,0.719,CAD File (2d or 3d),Microstation Hidden Line File ,,,,,
2012-06-29,.pdf,68,81706552,81706.552,81.707,PDF,Portable Document Format (PDF),,,,,
2012-06-29,.zip,1,339306,339.306,0.339,Packaged Files,ZIP Format,,,,,
2012-06-30,.doc,1,133120,133.12,0.133,Text Document,Microsoft Word Document,,,,,
2012-06-30,.dgn,1,1616896,1616.896,1.617,CAD File (2d or 3d),Microstation Design File,,,,,
2012-06-30,.pdf,2,111556,111.556,0.112,PDF,Portable Document Format (PDF),,,,,
2012-07-01,.msg,44,5845504,5845.504,5.846,Email Message,Microsoft Outlook Email Message,,,,,
2012-07-01,.doc,3,398336,398.336,0.398,Text Document,Microsoft Word Document,,,,,
2012-07-01,.dgn,4,6471680,6471.68,6.472,CAD File (2d or 3d),Microstation Design File,,,,,
2012-07-01,.pdf,11,3903690,3903.69,3.904,PDF,Portable Document Format (PDF),,,,,
2012-07-02,.dwg,10,20883258,20883.258,20.883,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-07-02,.jpg,10,22879725,22879.725,22.880,Image,JPEG File Interchange Format,,,,,
2012-07-02,.xls,2,89088,89.088,0.089,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2012-07-02,.msg,5,5954560,5954.56,5.955,Email Message,Microsoft Outlook Email Message,,,,,
2012-07-02,.doc,5,638464,638.464,0.638,Text Document,Microsoft Word Document,,,,,
2012-07-02,.dgn,17,32335515,32335.515,32.336,CAD File (2d or 3d),Microstation Design File,,,,,
2012-07-02,.pdf,43,84445404,84445.404,84.445,PDF,Portable Document Format (PDF),,,,,
2012-07-02,.zip,10,5854061,5854.061,5.854,Packaged Files,ZIP Format,,,,,
2012-07-03,.dwg,11,40892140,40892.14,40.892,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-07-03,.log,1,68577,68.577,0.069,Text Document,Log File,,,,,
2012-07-03,.msg,14,10759680,10759.68,10.760,Email Message,Microsoft Outlook Email Message,,,,,
2012-07-03,.doc,13,1734144,1734.144,1.734,Text Document,Microsoft Word Document,,,,,
2012-07-03,.dgn,14,56369152,56369.152,56.369,CAD File (2d or 3d),Microstation Design File,,,,,
2012-07-03,.pdf,37,29754462,29754.462,29.754,PDF,Portable Document Format (PDF),,,,,
2012-07-03,.zip,24,16704652,16704.652,16.705,Packaged Files,ZIP Format,,,,,
2012-07-04,.dwg,8,30173071,30173.071,30.173,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-07-04,.msg,10,20271616,20271.616,20.272,Email Message,Microsoft Outlook Email Message,,,,,
2012-07-04,.doc,7,1741312,1741.312,1.741,Text Document,Microsoft Word Document,,,,,
2012-07-04,.pdf,15,30735934,30735.934,30.736,PDF,Portable Document Format (PDF),,,,,
2012-07-04,.zip,9,17555566,17555.566,17.556,Packaged Files,ZIP Format,,,,,
2012-07-05,.dwg,7,4888775,4888.775,4.889,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-07-05,.msg,270,102378496,102378.496,102.378,Email Message,Microsoft Outlook Email Message,,,,,
2012-07-05,.doc,7,932352,932.352,0.932,Text Document,Microsoft Word Document,,,,,
2012-07-05,.dgn,2,2244096,2244.096,2.244,CAD File (2d or 3d),Microstation Design File,,,,,
2012-07-05,.pdf,14,11667546,11667.546,11.668,PDF,Portable Document Format (PDF),,,,,
2012-07-05,.zip,6,8153846,8153.846,8.154,Packaged Files,ZIP Format,,,,,
2012-07-06,.msg,608,316657152,316657.152,316.657,Email Message,Microsoft Outlook Email Message,,,,,
2012-07-06,.doc,6,712704,712.704,0.713,Text Document,Microsoft Word Document,,,,,
2012-07-06,.job,1,8233,8.233,0.008,CAD File (2d or 3d),Microstation Batch Print File,,,,,
2012-07-06,.dgn,2,3272704,3272.704,3.273,CAD File (2d or 3d),Microstation Design File,,,,,
2012-07-06,.pdf,18,8055444,8055.444,8.055,PDF,Portable Document Format (PDF),,,,,
2012-07-06,.zip,8,3594752,3594.752,3.595,Packaged Files,ZIP Format,,,,,
2012-07-07,.pdf,1,84106825,84106.825,84.107,PDF,Portable Document Format (PDF),,,,,
2012-07-07,.zip,5,2849746,2849.746,2.850,Packaged Files,ZIP Format,,,,,
2012-07-09,.dwg,2,500622,500.622,0.501,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-07-09,.jpg,5,3858266,3858.266,3.858,Image,JPEG File Interchange Format,,,,,
2012-07-09,.xlsx,1,16122,16.122,0.016,Spreadsheet or Database,Microsoft Excel for Windows,,,,,
2012-07-09,.msg,8,40109056,40109.056,40.109,Email Message,Microsoft Outlook Email Message,,,,,
2012-07-09,.doc,10,1336320,1336.32,1.336,Text Document,Microsoft Word Document,,,,,
2012-07-09,.dgn,1,4540928,4540.928,4.541,CAD File (2d or 3d),Microstation Design File,,,,,
2012-07-09,.rsc,1,404,0.404,0.000,CAD File (2d or 3d),Microstation Resource File,,,,,
2012-07-09,.pdf,27,85761673,85761.673,85.762,PDF,Portable Document Format (PDF),,,,,
2012-07-09,.zip,21,41754365,41754.365,41.754,Packaged Files,ZIP Format,,,,,
2012-07-09,.3dm,1,1321178,1321.178,1.321,CAD File (2d or 3d),Rhinoceros 3D File,,,,,
2012-07-10,.dwg,16,6032890,6032.89,6.033,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-07-10,.msg,3,14545920,14545.92,14.546,Email Message,Microsoft Outlook Email Message,,,,,
2012-07-10,.doc,4,535552,535.552,0.536,Text Document,Microsoft Word Document,,,,,
2012-07-10,.dgn,5,14095872,14095.872,14.096,CAD File (2d or 3d),Microstation Design File,,,,,
2012-07-10,.txt,1,585,0.585,0.001,Text Document,Plain Text File,,,,,
2012-07-10,.pdf,47,39812207,39812.207,39.812,PDF,Portable Document Format (PDF),,,,,
2012-07-10,.zip,14,18563187,18563.187,18.563,Packaged Files,ZIP Format,,,,,
2012-07-11,.dwg,24,74434128,74434.128,74.434,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-07-11,.msg,7,9357312,9357.312,9.357,Email Message,Microsoft Outlook Email Message,,,,,
2012-07-11,.doc,6,797184,797.184,0.797,Text Document,Microsoft Word Document,,,,,
2012-07-11,.pdf,45,102889883,102889.883,102.890,PDF,Portable Document Format (PDF),,,,,
2012-07-11,.tmp,1,20130813,20130.813,20.131,Program or System File,Temporary File,,,,,
2012-07-11,.zip,19,21356195,21356.195,21.356,Packaged Files,ZIP Format,,,,,
2012-07-12,.dwg,8,2493721,2493.721,2.494,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-07-12,.jpg,1,144603,144.603,0.145,Image,JPEG File Interchange Format,,,,,
2012-07-12,.msg,1,449536,449.536,0.450,Email Message,Microsoft Outlook Email Message,,,,,
2012-07-12,.doc,1,133632,133.632,0.134,Text Document,Microsoft Word Document,,,,,
2012-07-12,.dgn,2,5830144,5830.144,5.830,CAD File (2d or 3d),Microstation Design File,,,,,
2012-07-12,.pdf,19,21850768,21850.768,21.851,PDF,Portable Document Format (PDF),,,,,
2012-07-12,.zip,1,320532,320.532,0.321,Packaged Files,ZIP Format,,,,,
2012-07-13,.dwg,11,28113073,28113.073,28.113,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-07-13,.msg,4,3665408,3665.408,3.665,Email Message,Microsoft Outlook Email Message,,,,,
2012-07-13,.doc,4,459776,459.776,0.460,Text Document,Microsoft Word Document,,,,,
2012-07-13,.job,1,3168,3.168,0.003,CAD File (2d or 3d),Microstation Batch Print File,,,,,
2012-07-13,.dgn,5,43055616,43055.616,43.056,CAD File (2d or 3d),Microstation Design File,,,,,
2012-07-13,.pdf,31,29695215,29695.215,29.695,PDF,Portable Document Format (PDF),,,,,
2012-07-13,.zip,14,6231422,6231.422,6.231,Packaged Files,ZIP Format,,,,,
2012-07-14,.dwg,27,33069088,33069.088,33.069,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2012-07-14,.msg,1,3449344,3449.344,3.449,Email Message,Microsoft Outlook Email Message,,,,,
2012-07-14,.doc,2,267776,267.776,0.268,Text Document,Microsoft Word Document,,,,,
2012-07-14,.dgn,4,5489664,5489.664,5.490,CAD File (2d or 3d),Microstation Design File,,,,,
2012-07-14,.nwd,1,23404842,23404.842,23.405,CAD File (2d or 3d),Navisworks Document,,,,,
2012-07-14,.pdf,8,7209406,7209.406,7.209,PDF,Portable Document Format (PDF),,,,,
2012-07-14,.zip,1,2628306,2628.306,2.628,Packaged Files,ZIP Format,,,,,
